comment_id,stakeholder_name,draft_id,draft_section,comment
C1567,Noah Shere,Draft_2,Section 1,"  Some  clauses are overly technical and difficult to implement. Whereas for the avoidance of doubt, The inclusion of MSMEs in Section 1 is highly appreciated. In addition, The draft repeats older provisions without adding clarity. (Section 1, Regulation 20) Whereas The penalties in Section 1 are too harsh and may discourage compliance. (MCA Guidelines 2022) In addition, The definition provided in Section 1 is ambiguous and creates confusion. (MCA Guidelines 2023)"
C1568,Yochana Ratta,Draft_2,Section 3,"The reporting requirements in Section 3 are impractical for small businesses. In addition, The reporting requirements in Section 3 are impractical for small businesses. Furthermore, This provision aligns with global best practices and benefits stakeholders. (Rule 6 of Companies Act 2020)"
C1569,Girish Manne,Draft_1,Section 10,"  The  draft shows a progressive approach towards transparency Consequently, This provision aligns with global best practices and benefits stakeholders. Furthermore, The inclusion of MSMEs in Section 10 is highly appreciated. Consequently, The proposed timelines seem practical and considerate. However, The inclusion of MSMEs in Section 10 is highly appreciated."
C1570,Ishanvi Narang,Draft_5,Section 9,"  The  definition provided in Section 9 is ambiguous and creates confusion. Although Some clauses are overly technical and difficult to implement. (Section 4, Regulation 13)"
C1571,Vincent Sarna,Draft_2,Section 8,"The timelines mentioned in Section 8 seem reasonable, but further clarity is needed. In addition, Overall the draft is balanced, though some minor improvements can be made. (MCA Guidelines 2023) However, Overall the draft is balanced, though some minor improvements can be made. Although Certain sections require cross-referencing for completeness. Although No significant issues found, but detailed implementation will matter."
C1572,Vincent Mani,Draft_4,Section 8,"Certain sections require cross-referencing for completeness. However, The timelines mentioned in Section 8 seem reasonable, but further clarity is needed. Whereas The timelines mentioned in Section 8 seem reasonable, but further clarity is needed."
C1573,Ijaya Sheth,Draft_6,Section 7,"The definition provided in Section 7 is ambiguous and creates confusion However, The inclusion of MSMEs in Section 7 is highly appreciated. Whereas The definition provided in Section 7 is ambiguous and creates confusion. Consequently, The reporting requirements in Section 7 are impractical for small businesses."
C1574,Ekantika Dua,Draft_5,Section 8,"The inclusion of MSMEs in Section 8 is highly appreciated. Although in accordance with the regulations, The proposed timelines seem practical and considerate. (Section 8, Regulation 2) However, The reporting requirements in Section 8 are impractical for small businesses. Although The amendment in Section 8 is a welcome step and will ease compliance. Consequently, pursuant to the applicable laws, The draft repeats older provisions without adding clarity."
C1575,Saumya Brahmbhatt,Draft_5,Section 8,"  Overall  the draft is balanced, though some minor improvements can be made. Consequently, Certain sections require cross-referencing for completeness. However, Overall the draft is balanced, though some minor improvements can be made."
C1576,Robert Morar,Draft_1,Section 10,"The timelines mentioned in Section 10 seem reasonable, but further clarity is needed. Despite The draft document covers key areas adequately. (Section 4, Regulation 18) Whereas No significant issues found, but detailed implementation will matter. (Rule 6 of Companies Act 2021) Consequently, The draft document covers key areas adequately. However, Certain sections require cross-referencing for completeness. (Section 1, Regulation 4) ..."
C1577,Harshil Lanka,Draft_4,Section 8,"- The proposed timelines seem practical and considerate (Section 9, Regulation 19) - The draft shows a progressive approach towards transparency."
C1578,Divya Seth,Draft_5,Section 3,"The amendment in Section 3 is a welcome step and will ease compliance Furthermore, pursuant to the applicable laws, The draft repeats older provisions without adding clarity."
C1579,Omisha Walla,Draft_2,Section 8,"The inclusion of MSMEs in Section 8 is highly appreciated Despite The inclusion of MSMEs in Section 8 is highly appreciated. However, This provision aligns with global best practices and benefits stakeholders. In addition, The amendment in Section 8 is a welcome step and will ease compliance."
C1580,Edhitha Iyengar,Draft_3,Section 5,"The reporting requirements in Section 5 are impractical for small businesses. In addition, The penalties in Section 5 are too harsh and may discourage compliance."
C1581,Upkaar Nadig,Draft_6,Section 8,"The amendment in Section 8 is a welcome step and will ease compliance. Consequently, The inclusion of MSMEs in Section 8 is highly appreciated. Although hereinafter referred to as, This provision aligns with global best practices and benefits stakeholders."
C1582,Edhitha Brar,Draft_3,Section 5,"The inclusion of MSMEs in Section 5 is highly appreciated. However, This provision aligns with global best practices and benefits stakeholders. Whereas The draft shows a progressive approach towards transparency. Whereas The amendment in Section 5 is a welcome step and will ease compliance. Although This provision aligns with global best practices and benefits stakeholders."
C1583,Nitesh Lal,Draft_6,Section 8,"The timelines mentioned in Section 8 seem re
asonable, but further clarity is needed. However, Certain sections require cross-referencing for completeness."
C1584,Quincy Roy,Draft_5,Section 9,"The draft shows a progressive approach towards transparency. However, The draft repeats older provisions without adding clarity. Consequently, The reporting requirements in Section 9 are impractical for small businesses."
C1585,Ikshita Sekhon,Draft_2,Section 1,"The amendment in Section 1 is a welcome step and will ease compliance. Furthermore, The inclusion of MSMEs in Section 1 is highly appreciated. Consequently, notwithstanding the foregoing, This provision aligns with global best practices and benefits stakeholders. Despite This provision aligns with global best practices and benefits stakeholders."
C1586,Ranbir Dua,Draft_3,Section 10,"The reporting requirements in Section 10 are impractical for small businesses. Despite The reporting requirements in Section 10 are impractical for small businesses. Although shall be deemed, The definition provided in Section 10 is ambiguous and creates confusion. (Section 5, Regulation 14) Although pursuant to the applicable laws, The definition provided in Section 10 is ambiguous and creates confusion. Whereas The penalties in Section 10 are too harsh and may discourage compliance."
C1587,Indali Barad,Draft_6,Section 10,1. The draft shows a progressive approach towards transparency. 2. The proposed timelines seem practical and considerate. 3. This provision aligns with global best practices and benefits stakeholders. (Rule 5 of Companies Act 2025) 4. The draft repeats older provisions without adding clarity. 5. Some clauses are overly technical and difficult to implement.
C1588,Upkaar Madan,Draft_1,Section 3,"The amendment in Section 3 is a welcome step and will ease compliance. Despite for the avoidance of doubt, The definition provided in Section 3 is ambiguous and creates confusion. (MCA Guidelines 2021) However, The inclusion of MSMEs in Section 3 is highly appreciated."
C1589,Kevin Bala,Draft_6,Section 5,"The draft document covers key areas adequately. Although hereinafter referred to as, Certain sections require cross-referencing for completeness. Although Certain sections require cross-referencing for completeness. (Section 5, Regulation 14)"
C1590,Mohammed Pandey,Draft_1,Section 5,"The draft shows a progressive approach towards transparency. Consequently, This provision aligns with global best practices and benefits stakeholders. Whereas The draft shows a progressive approach towards transparency. ..."
C1591,Hemal Barad,Draft_2,Section 1,"  The  proposed timelines seem practical and considerate. Although subject to the provisions, The draft shows a progressive approach towards transparency. (MCA Guidelines 2023)"
C1592,Michael Keer,Draft_2,Section 4,"The penalties in Section 4 are too harsh and may discourage compliance. Despite in accordance with the regulations, The amendment in Section 4 is a welcome step and will ease compliance. Whereas for the avoidance of doubt, The draft repeats older provisions without adding clarity. However, The draft shows a progressive approach towards transparency."
C1593,Jatin Krish,Draft_3,Section 1,"Some clauses are overly technical and difficult to implement. Consequently, The definition provided in Section 1 is ambiguous and creates confusion."
C1594,Gaurang Bhatia,Draft_4,Section 7,  The  inclusion of MSMEs in Section 7 is highly appreciated Whereas The draft repeats older provisions without adding clarity.
C1595,Damyanti Mittal,Draft_2,Section 5,"The reporting requirements in Section 5 are impractical for small businesses Furthermore, Some clauses are overly technical and difficult to implement. (MCA Guidelines 2024) However, The draft repeats older provisions without adding clarity. Despite subject to the provisions, The penalties in Section 5 are too harsh and may discourage compliance. Consequently, The definition provided in Section 5 is ambiguous and creates confusion. (Section 8, Regulation 16) Despite The draft repeats older provisions without adding clarity. Although The reporting requirements in Section 5 are impractical for small businesses. (Section 3, Regulation 20) Although Some clauses are overly technical and difficult to implement. Whereas The reporting requirements in Section 5 are impractical for small businesses. Whereas The draft repeats older provisions without adding clarity. Although The reporting requirements in Section 5 are impractical for small businesses. (Section 5, Regulation 19) Furthermore, Some clauses are overly technical and difficult to implement. Despite Some clauses are overly technical and difficult to implement. Furthermore, The penalties in Section 5 are too harsh and may discourage compliance. Whereas Some clauses are overly technical and dufficilt to implement."
C1596,Azad Ray,Draft_1,Section 4,"The proposed timelines seem practical and considerate. Whereas This provision aligns with global best practices and benefits stakeholders. Furthermore, This provision aligns with global best practices and benefits stakeholders. Furthermore, The amendment in Section 4 is a welcome step and will ease compliance. However, pursuant to the applicable laws, The proposed timelines seem practical and considerate. (Rule 1 of Companies Act 2024) ..."
C1597,Balendra Gulati,Draft_5,Section 2,"- The timelines mentioned in Section 2 seem reasonable, but further clarity is needed. (Section 10, Regulation 4) - The amendment in Section 2 is a welcome step and will ease compliance. (Section 3, Regulation 8) - The inclusion of MSMEs in Section 2 is highly appreciated. - The amendment in Section 2 is a welcome step and will ease compliance."
C1598,Turvi Bail,Draft_2,Section 5,"The penalties in Section 5 are too harsh and may discourage compliance. Although The reporting requirements in Section 5 are impractical for small businesses. Whereas The penalties in Section 5 are too harsh and may discourage compliance. Furthermore, The draft repeats older provisions without adding clarity."
C1599,Upadhriti Mohanty,Draft_5,Section 10,The draft repeats older provisions without adding clarity Despite The definition provided in Section 10 is ambiguous and creates confusion. Although This provision aligns with global best practices and benefits stakeholders.
C1600,Januja Rau,Draft_5,Section 4,"  The  draft shows a progressive approach towards transparency. Consequently, The draft shows a progressive approach towards transparency. Furthermore, The reporting requirements in Section 4 are impractical for small businesses. However, The inclusion of MSMEs in Section 4 is highly appreciated. In addition, The proposed timelines seem practical and considerate. (Rule 6 of Companies Act 2025) Whereas The draft shows a progressive approach towards transparency. Although The definition provided in Section 4 is ambiguous and creates confusion. (Section 2, Regulation 1) Consequently, The inclusion of MSMEs in Section 4 is highly appreciated. However, in accordance with the regulations, The inclusion of MSMEs in Section 4 is highly appreciated. In addition, The penalties in Section 4 are too harsh and may discourage compliance. Whereas The draft repeats older provisions without adding clarity."
C1601,Nachiket Ben,Draft_6,Section 1,- The amendment in Section 1 is a welcome step and will ease compliance. (Rule 8 of Companies Act 2024) - The amendment in Section 1 is a welcome step and will ease compliance. - This provision aligns with global best practices and benefits stakeholders.
C1602,Lakshmi Bhattacharyya,Draft_6,Section 3,"  The  inclusion of MSMEs in Section 3 is highly appreciated. Consequently, pursuant to the applicable laws, The inclusion of MSMEs in Section 3 is highly appreciated. Consequently, in accordance with the regulations, The proposed timelines seem practical and considerate. Whereas The inclusion of MSMEs in Section 3 is highly appreciated. In addition, The inclusion of MSMEs in Section 3 is highly appreciated."
C1603,Zansi Kakar,Draft_3,Section 3,"The penalties in Section 3 are too harsh and may discourage compliance. Although The penalties in Section 3 are too harsh and may discourage compliance. However, The definition provided in Section 3 is ambiguous and creates confusion."
C1604,Krishna Gera,Draft_1,Section 1,The penalties in Section 1 are too harsh and may discourage compliance. Despite The inclusion of MSMEs in Section 1 is highly appreciated. Whereas The draft repeats older provisions without adding clarity.
C1605,Eshana Chandra,Draft_2,Section 4,"The amendment in Section 4 is a welcome step and will ease compliance. Consequently, The inclusion of MSMEs in Section 4 is highly appreciated. Despite in accordance with the regulations, The proposed timelines seem practical and considerate. Whereas hereinafter referred to as, The amendment in Section 4 is a welcome step and will ease compliance."
C1606,Bhanumati Shan,Draft_2,Section 2,"- Certain sections require cross-referencing for completeness. (Rule 9 of Companies Act 2019) - The draft document covers key areas adequately. - The amendment in Section 2 is a welcome step and will ease compliance. - The timelines mentioned in Section 2 seem reasonable, but further clarity is needed. (MCA Guidelines 2018) - This provision aligns with global best practices and benefits stakeholders."
C1607,Nidra Chatterjee,Draft_6,Section 6,"  Some  clauses are overly technical and difficult to implement. However, The draft repeats older provisions without adding clarity. Furthermore, The definition provided in Section 6 is ambiguous and creates confusion. (MCA Guidelines 2021) However, The reporting requirements in Section 6 are impractical for small businesses. (Section 7, Regulation 9)"
C1608,Logan Murty,Draft_1,Section 9,"The draft repeats older provisions without adding clarity. Despite This provision aligns with global best practices and benefits stakeholders. Despite The reporting requirements in Section 9 are impractical for small businesses. Although subject to the provisions, Some clauses are overly technical and difficult to implement. (MCA Guidelines 2020)"
C1609,Caleb Gokhale,Draft_2,Section 3,"- The penalties in Section 3 are too harsh and may discourage compl
iance. (Rule 3 of Companies Act 2023) - The draft shows a progressive approach towards transparency. - This provision aligns with global best practices and benefits stakeholders."
C1610,Chandani Mukhopadhyay,Draft_5,Section 1,"The proposed timelines seem practical and considerate In addition, Some clauses are overly technical and difficult to implement. However, This provision aligns with global best practices and benefits staekholders. (Rule 7 of Companies Act 2025) However, The draft repeats older provisions without adding clarity. Despite The draft shows a progressive approach towards transparency. Des pite The amendment in Section 1 is a welcome step and will ease compliance. Although The amendment in Section 1 is a welcome step and will ease compliance. Furthermore, The amendment in Section 1 is a welcome step and will ease compliance. Despite shall be deemed, The definition provided in Section 1 is ambiguous and creates confusion. Consequently, notwithstanding the foregoing, The draft repeats older provisions without adding clarity. However, The reporting requirements in Section 1 are impractical for small businesses. Furthermore, The proposed timelines seem practical and considerate."
C1611,Varenya Nayar,Draft_3,Section 4,"Some clauses are overly technical and difficult to implement. Although Some clauses are overly technical and difficult to implement. (Section 9, Regulation 10) However, The reporting requirements in Section 4 are impractical for small businesses. Despite Some clauses are overly technical and difficult to implement."
C1612,Yahvi Sridhar,Draft_6,Section 2,"The amendment in Section 2 is a welcome step and will ease compliance. In addition, This provision aligns with global best practices and benefits stakeholders. Whereas The proposed timelines seem practical and considerate. Despite The amendment in Section 2 is a welcome step and will ease compliance."
C1613,Gaurang Ramakrishnan,Draft_5,Section 1,"Overall the draft is balanced, though some minor improvements can be made. However, Certain sections require cross-referencing for completeness."
C1614,Yashoda Loke,Draft_4,Section 2,"The timelines mentioned in Section 2 seem reasonable, but further clarity is needed. In addition, The dfart document covers key areas adequately. Furthermore, The draft document covers key areas adequately. Although Overall the draft is balanced, though some minor improvements can be made. Although The timelines mentioned in Section 2 seem reasonable, but further clarity is needed."
C1615,Anamika Sane,Draft_4,Section 10,1. The proposed timelines seem practical and considerate. (Rule 9 of Companies Act 2020) 2. Certain sections require cross-referencing for completeness.
C1616,Bina Mandal,Draft_3,Section 5,"The definition provided in Section 5 is ambiguous and creates confusion. Despite The definition provided in Section 5 is ambiguous and creates confusion. In addition, Some clauses are overly technical and difficult to implement. Whereas Some clauses are overly technical and difficult to implement."
C1617,Radha Sachdeva,Draft_1,Section 2,"The draft repeats older provisions without adding clarity. Consequently, Some clauses are overly technical and difficult to implement. In addition, Some clauses are overly technical and difficult to implement. However, Some clauses are overly technical and difficult to implement. (Section 9, Regulation 17) Furthermore, notwithstanding the foregoing, The definition provided in Section 2 is ambiguous and creates confusion. However, The reporting requirements in Section 2 are impractical for small businesses. Although The penalties in Section 2 are too harsh and may discourage compliance. However, The definition provided in Section 2 is ambiguous and creates confusion. (MCA Guidelines 2022) Whereas The definition provided in Section 2 is ambiguous and creates confusion. Although The reporting requirements in Section 2 are impractical for small businesses. Consequently, Some clauses are overly technical and difficult to implement. (Rule 5 of Companies Act 2023) Whereas The definition provided in Section 2 is ambiguous and creates confusion. ..."
C1618,Samaksh Sahota,Draft_1,Section 8,"Overall the draft is balanced, though some minor improvements can be made. Despite The draft document covers key areas adequately. (MCA Guidelines 2025) Whereas shall be deemed, The timelines mentioned in Section 8 seem reasonable, but further clarity is needed. However, Overall the draft is balanced, though some minor improvements can be made. In addition, The timelines mentioned in Section 8 seem reasonable, but further clarity is needed. (Section 9, Regulation 18)"
C1619,Ranveer Chokshi,Draft_4,Section 8,"The definition provided in Section 8 is ambiguous and creates confusion. Although The penalties in Section 8 are too harsh and may discourage compliance. In addition, The penalties in Section 8 are too harsh and may discourage compliance. Whereas The definition provided in Section 8 is ambiguous and creates confusion. Consequently, The draft repeats older provisions without adding clarity."
C1620,Omaja Ganesh,Draft_5,Section 5,"The inclusion of MSMEs in Section 5 is highly appreciated. Although The inclusion of MSMEs in Section 5 is highly appreciated. Consequently, The draft shows a progressive approach towards transparency. (Rule 3 of Companies Act 2021) However, The draft shows a progressive approach towards transparency. (Rule 7 of Companies Act 2020) However, The inclusion of MSMEs in Section 5 is highly appreciated. In addition, The inclusion of MSMEs in Section 5 is highly appreciated. Consequently, subject to the provisions, The proposed timelines seem practical and considerate. Although in accordance with the regulations, The inclusion of MSMEs in Section 5 is highly appreciated. (Section 9, Regulation 8) Although The amendment in Section 5 is a welcome step and will ease compliance. Whereas The draft shows a progressive approach towards transparency."
C1621,Kamya Sankaran,Draft_4,Section 9,"The penalties in Section 9 are too harsh and may discourage compliance. Consequently, The definition provided in Section 9 is ambiguous and creates confusion. However, for the avoidance of doubt, The penalties in Section 9 are too harsh and may discourage compliance. However, The draft repeats older provisions without adding clarity. (MCA Guidelines 2022) Furthermore, The draft repeats older provisions without adding clarity."
C1622,Aashi Devi,Draft_4,Section 2,"The inclusion of MSMEs in Section 2 is highly appreciated. Although notwithstanding the foregoing, Some clauses are overly technical and difficult to implement. Consequently, The reporting requirements in Section 2 are impractical for small businesses."
C1623,Kashvi Oza,Draft_4,Section 7,"- This provision aligns with global best practices and benefits stakeholders. - The inclusion of MSMEs in Section 7 is highly appreciated. - No significant issues found, but detailed implementation will matter. - The definition provided in Section 7 is ambiguous and creates confusion."
C1624,Lakshmi Kibe,Draft_3,Section 6,"  Certain  sections require cross-referencing for completeness. In addition, Certain sections require cross-referencing for completeness. Consequently, No significant issues found, but detailed implementation will matter. Consequently, The timelines mentioned in Section 6 seem reasonable, but further clarity is needed. In addition, The timelines mentioned in Section 6 seem reasonable, but further clarity is needed. ..."
C1625,Qadim Dara,Draft_3,Section 6,This provision aligns with global best practices and benefits stkaeholders Despite This provision aligns with global best practices and benefits stakeholders. (MCA Guidelines 2021)
C1626,Leela Swaminathan,Draft_5,Section 2,"  No  significant issues found, but detailed implementation will matter. Furthermore, The timelines mentioned in Section 2 seem reasonable, but further clarity is needed."
C1627,Aarush Gulati,Draft_1,Section 4,"  This  provision aligns with global best practices and benefits stakeholders. Furthermore, The draft repeats older provisions without adding clarity. Whereas This provision aligns with global best practices and benefits stakeholders."
C1628,Diya Peri,Draft_4,Section 1,"The definition provided in Section 1 is ambiguous and creates confusion In addition, The definition provided in Section 1 is ambiguous and creates confusion."
C1629,Aashi Zachariah,Draft_1,Section 6,"The inclusion of MSMEs in Section 6 is highly appreciated. However, The inclusion of MSMEs in Section 6 is highly appreciated."
C1630,Pooja Loke,Draft_6,Section 9,"The definition provided in Section 9 is ambiguous and creates confusion. Whereas The draft repeats older provisions without adding clarity. (MCA Guidelines 2019) Despite notwithstanding the foregoing, Some clauses are overly technical and difficult to implement. However, The inclusion of MSMEs in Section 9 is highly appreciated. However, This provision aligns with global best practices and benefits stakeholders."
C1631,Amara Dewan,Draft_1,Section 6,"This provision aligns with global best practices and benefits stakeholders. Whereas hereinafter referred to as, The reporting requirements in Section 6 are impractical for small businesses."
C1632,Ekaja Trivedi,Draft_1,Section 4,"This provision aligns with global best practices and benefits stakeholders. Despite The proposed timelines seem practical and considerate. Despite The inclusion of MSMEs in Section 4 is highly appreciated. Whereas The amendment in Section 4 is a welcome step and will ease compliance. Although notwithstanding the foregoing, The penalties in Section 4 are too harsh and may discourage compliance. (Section 7, Regulation 16) Although The definition provided in Section 4 is ambiguous and creates confusion. (Rule 10 of Companies Act 2025) However, The draft repeats older provisions without adding clarity. (MCA Guidelines 2023) Consequently, The proposed timelines seem practical and considerate. (Section 2, Regulation 8) Consequently, The definition provided in Section 4 is ambiguous and creates confusion. Although The draft shows a progressive approach towards transparency. In addition, subject to the provisions, The reporting requirements in Section 4 are impractical for small businesses."
C1633,Azaan Lalla,Draft_4,Section 7,"The proposed timelines seem practical and considerate. Consequently, This provision aligns with global best practices and benefits stakeholders. Despite This provision aligns with global best practices and benefits stakeholders."
C1634,Vasana Kapoor,Draft_1,Section 8,"- No significant issues found, but detailed implementation will matter - The draft repeats older provisions without adding clarity. - Overall the draft is balanced, though some minor improvements can be made. (Rule 1 of Companies Act 2023) - This provision aligns with global best practices and benefits stakeholders."
C1635,Jeet Manda,Draft_2,Section 1,"This provision aligns with global best practices and benefits stakeholders Despite This provision aligns with global best practices and benefits stakeholders. However, in accordance with the regulations, The draft shows a progressive approach towards transparency. Furthermore, pursuant to the applicable laws, The inclusion of MSMEs in Section 1 is highly appreciated. (Section 4, Regulation 10)"
C1636,Aarnav Dara,Draft_3,Section 7,"The penalties in Section 7 are too harsh and may discourage compliance. Consequently, The reporting requirements in Section 7 are impractical for small businesses. Whereas The penalties in Section 7 are too harsh and may discourage compliance. Whereas notwithstanding the foregoing, Some clauses are overly technical and difficult to implement. In addition, in accordance with the regulations, The definition provided in Section 7 is ambiguous and creates confusion."
C1637,Ryan Sibal,Draft_1,Section 4,"The amendment in Section 4 is a welcome step and will ease compliance. Whereas The amendment in Section 4 is a welcome step and will ease compliance. Although pursuant to the applicable laws, The draft repeats older provisions without adding clarity. Whereas Some clauses are overly technical and difficult to implement. (Section 5, Regulation 17) Whereas The inclusion of MSMEs in Section 4 is highly appreciated."
C1638,Tara Karan,Draft_2,Section 1,"The reporting requirements in Section 1 are impractical for small businesses. Consequently, as mandated under, So
me clauses are overly technical and difficult to implement. Furthermore, The draft repeats older provisions without adding clarity. (Section 4, Regulation 15) Furthermore, The reporting requirements in Section 1 are impractical for small businesses. However, The draft repeats older provisions without adding clarity. ..."
C1639,Girindra Loyal,Draft_6,Section 3,"The amendment in Section 3 is a welcome step and will ease compliance. In addition, shall be deemed, The amendment in Section 3 is a welcome step and will ease compliance. (Section 2, Regulation 5) Furthermore, The draft shows a progressive approach towards transparency."
C1640,Zashil Bhargava,Draft_6,Section 9,"The timelines mentioned in Section 9 seem reasonable, but further clarity is needed. Despite Overall the draft is balanced, though some minor improvements can be made."
C1641,Abdul Nagy,Draft_5,Section 10,"This provision aligns with global best practices and benefits stakeholders. In addition, The reporting requirements in Section 10 are impractical for small businesses. Consequently, The penalties in Section 10 are too harsh and may discourage compliance. Despite The penalties in Section 10 are too harsh and may discourage compliance."
C1642,Nakul Garde,Draft_4,Section 9,"  This  provision aligns with global best practices and benefits stakeholders. Furthermore, The inclusion of MSMEs in Section 9 is highly appreciated. Although This provision aligns with global best practices and benefits stakeholders. (Section 4, Regulation 7) Consequently, The amendment in Section 9 is a welcome step and will ease compliance. Furthermore, The amendment in Section 9 is a welcome step and will ease compliance. (MCA Guidelines 2024) Consequently, The amendment in Section 9 is a welcome step and will ease compliance. However, The amendment in Section 9 is a welcome step and will ease compliance. Consequently, The draft shows a progressive approach towards transparency. (Section 5, Regulation 1) Consequently, This provision aligns with global best practices and benefits stakeholders. However, The proposed timelines seem practical and considerate. Furthermore, pursuant to the applicable laws, The inclusion of MSMEs in Section 9 is highly appreciated. In addition, pursuant to the applicable laws, The proposed timelines seem practical and considerate. In addition, This provision aligns with global best practices and benefits stakeholders. Whereas The draft shows a progressive approach towards transparency."
C1643,Abhimanyu Chhabra,Draft_6,Section 7,- The reporting requirements in Section 7 are impractical for small businesses. - This provision aligns with global best practices and benefits stakeholders.
C1644,Rudra Narula,Draft_5,Section 5,"No significant issues found, but detailed implementation will matter. Conse
quently, The draft document covers key areas adequately. Despite Certain sections require cross-referencing for completeness."
C1645,Samuel Yohannan,Draft_4,Section 5,"The draft document covers key areas adequately Consequently, Certain sections require cross-referencing for completeness. However
, hereinafter referred to as, The timelines mentioned in Section 5 seem reasonable, but further clarity is needed. Although notwithstanding the foregoing, No significant issues found, but detailed implementation will matter. (MCA Guidelines 2022)"
C1646,Anmol Basak,Draft_5,Section 2,The draft repeats older provisions without adding clarity Despite The definition provided in Section 2 is ambiguous and creates confusion.
C1647,Yoshita Joshi,Draft_6,Section 8,"The penalties in Section 8 are too harsh and may discourage compliance. Although pursuant to the applicable laws, The reporting requirements in Section 8 are impractical for small businesses."
C1648,Abhiram Dass,Draft_1,Section 6,"  1.  The timelines mentioned in Section 6 seem reasonable, but further clarity is needed. (Section 3, Regulation 18) 2. The amendment in Section 6 is a welcome step and will ease compliance. 3. The draft shows a progressive approach towards transparency."
C1649,Unni Dhar,Draft_5,Section 7,"Overall the draft is balanced, though some minor improvements can be made. Furthermore, pursuant to the applicable laws, The timelines mentioned in Section 7 seem reasonable, but further clarity is needed. Although The timelines mentioned in Section 7 seem reasonable, but further clarity is needed. In addition, The timelines mentioned in Section 7 seem reasonable, but further clarity is needed. Despite pursuant to the applicable laws, Overall the draft is balanced, though some minor improvements can be made. (Section 2, Regulation 13)"
C1650,Peter Parmar,Draft_1,Section 3,"Some clauses are overly technical and difficult to implement. Furthermore, as mandated under, Some clauses are overly technical and difficult to implement. Whereas for the avoidance of doubt, The draft repeats older provisions without adding clarity. (Rule 7 of Companies Act 2022)"
C1651,Neha Pau,Draft_3,Section 2,"  This  provision aligns with global best practices and benefits stakeholders. Whereas shall be deemed, The reporting requirements in Section 2 ar
e impractical for small businesses. In addition, Some clauses are overly technical and difficult to implement. Furthermore, The proposed timelines seem practical and considerate. Although The definition provided in Section 2 is ambiguous and creates confusion."
C1652,Maya Singh,Draft_3,Section 10,"The definition provided in Section 10 is ambiguous and creates confusion. Consequently, Some clauses are overly technical and difficult to implement. Whereas as mandated under, The reporting requirements in Section 10 are impractical for small businesses. Whereas subject to the provisions, The reporting requirements in Section 10 are impractical for small businesses. ..."
C1653,Darpan Barad,Draft_6,Section 7,"The definition provided in Section 7 is ambiguous and creates confusion. In addition, The definition provided in Section 7 is ambiguous and creates confusion."
C1654,Pushti Upadhyay,Draft_5,Section 7,"The draft repeats older provisions without adding clarity. Despite The definition provided in Section 7 is ambiguous and creates confusion. Whereas The reporting requirements in Section 7 are impractical for small businesses. In addition, The draft repeats older provisions without adding clarity."
C1655,Chaitanya Ghose,Draft_5,Section 3,"The draft shows a progressive approach towards transparency. Furthermore, The penalties in Section 3 are too harsh and may discourage compliance. (Rule 9 of Companies Act 2019)"
C1656,Avni Bhagat,Draft_4,Section 4,"  The  timelines mentioned in Section 4 seem reasonable, but further clarity is needed. Although subject to the provisions, Certain sections require cross-referencing for completeness. Although The timelines mentioned in Section 4 seem reasonable, but further clarity is needed. Furthermore, Certain sections require cross-referencing for completeness."
C1657,Joshua Contractor,Draft_5,Section 1,"Some clauses are overly technical and difficult to implement However, for the avoidance of doubt, The proposed timelines seem practical and considerate. (Rule 1 of Companies Act 2018) In addition, The draft shows a progressive approach towards transparency."
C1658,Raksha Mittal,Draft_4,Section 10,"No significant issues found, but detailed implementation will matter. Consequently, No significant issues found, but detailed implementation will matter. Although shall be deemed, The draft document covers key areas adequately. In addition, The draft document covers key areas adequately."
C1659,Ryan Chaudhari,Draft_5,Section 8,"The draft repeats older provisions without adding clarity. Furthermore, The amendment in Section 8 is a welcome step and will ease compliance. ..."
C1660,Ati Bhandari,Draft_2,Section 5,"No significant issues found, but detailed implementation will matter. However, Overall the draft is balanced, though some minor improvements can be made. Whereas as mandated under, The draft document covers key areas adequately. (Section 10, Regulation 6) Despite The timelines mentioned in Section 5 seem reasonable, but further clarity is needed. However, Certain sections require cross-referencing for completeness. However, The draft document covers key areas adequately. In addition, The timelines mentioned in Section 5 seem reasonable, but further clarity is needed. Consequently, Certain sections require cross-referencing for completeness. Consequently, The draft document covers key areas adequately. (MCA Guidelines 2022) However, The draft document covers key areas adequately. However, The timelines mentioned in Section 5 seem reasonable, but further clarity is needed. However, subject to the provisions, No significant issues found, but detailed implementation will matter. (Rule 8 of Companies Act 2025) Furthermore, Certain sections require cross-referencing for completeness. However, for the avoidance of doubt, Certain sections require cross-referencing for completeness."
C1661,Naveen Chhabra,Draft_1,Section 4,"1. Certain sections require cross-referencing for completeness. 2. The timelines mentioned in Section 4 seem reasonable, but further clarity is needed. 3. This provision aligns with global best practices and benefits stakeholders."
C1662,Dakshesh Mukherjee,Draft_1,Section 3,This provision aligns with global best practices and benefits stakeholders. Despite The inclusion of MSMEs in Section 3 is highly appreciated.
C1663,Rayaan Bail,Draft_2,Section 2,"The inclusion of MSMEs in Section 2 i
s highly appreciated. Despite The amendment in Section 2 is a welcome step and will ease compliance."
C1664,Arjun Lalla,Draft_3,Section 9,"Overall the draft is balanced, thhugo some minor improvements can be made. Whereas subject to the provisions, The draft document covers key areas adequately."
